File,EmfPlusRecordTypeDrawDriverString,EmfPlusRecordTypeDrawImagePoints,EmfPlusRecordTypeDrawLines,EmfPlusRecordTypeDrawPath,EmfPlusRecordTypeEndOfFile,EmfPlusRecordTypeFillPath,EmfPlusRecordTypeFillRects,EmfPlusRecordTypeGetDC,EmfPlusRecordTypeHeader,EmfPlusRecordTypeMultiplyWorldTransform,EmfPlusRecordTypeObject,EmfPlusRecordTypeResetWorldTransform,EmfPlusRecordTypeRestore,EmfPlusRecordTypeSave,EmfPlusRecordTypeSetAntiAliasMode,EmfPlusRecordTypeSetClipPath,EmfPlusRecordTypeSetClipRect,EmfPlusRecordTypeSetClipRegion,EmfPlusRecordTypeSetCompositingQuality,EmfPlusRecordTypeSetInterpolationMode,EmfPlusRecordTypeSetPageTransform,EmfPlusRecordTypeSetPixelOffsetMode,EmfPlusRecordTypeSetRenderingOrigin,EmfPlusRecordTypeSetTextRenderingHint,EmfPlusRecordTypeSetWorldTransform,EmfRecordTypeBeginPath,EmfRecordTypeBitBlt,EmfRecordTypeCloseFigure,EmfRecordTypeCreateBrushIndirect,EmfRecordTypeDeleteObject,EmfRecordTypeEndPath,EmfRecordTypeEOF,EmfRecordTypeExtCreatePen,EmfRecordTypeExtSelectClipRgn,EmfRecordTypeFillPath,EmfRecordTypeHeader,EmfRecordTypeMoveToEx,EmfRecordTypePolyBezierTo16,EmfRecordTypePolyLineTo,EmfRecordTypePolyPolygon16,EmfRecordTypePolyPolyline16,EmfRecordTypeRestoreDC,EmfRecordTypeSaveDC,EmfRecordTypeSelectClipPath,EmfRecordTypeSelectObject,EmfRecordTypeSetBkMode,EmfRecordTypeSetMapMode,EmfRecordTypeSetMiterLimit,EmfRecordTypeSetPolyFillMode,EmfRecordTypeSetViewportExtEx,EmfRecordTypeSetViewportOrgEx,EmfRecordTypeSetWindowExtEx,EmfRecordTypeSetWindowOrgEx,EmfRecordTypeStretchDIBits,EmfRecordTypeStrokeAndFillPath,EmfRecordTypeStrokePath,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Film\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Film\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,3,4,14,1,1,0,14,1,14,14,0,0,0,0,0,0,4,1,1,0,14,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\FinancialApp\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\FinancialApp\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,2,3,4,1,1,0,4,1,7,7,0,1,0,0,0,0,3,1,1,0,5,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Firewall\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Firewall\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,5,3,1,1,0,3,1,4,4,0,18,0,0,0,0,5,1,1,0,21,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Folder\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Folder\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,3,0,0,1,0,0,0,2,1,0,0,0,6,1,1,0,2,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Gaming\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Gaming\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,7,3,1,1,0,3,1,7,7,0,5,0,0,0,0,7,1,1,0,8,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Gateway\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Gateway\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,6,2,1,1,0,2,1,3,3,0,5,0,0,0,0,6,1,1,0,7,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Gateway-Ex1\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Gateway-Ex1\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,8,4,1,1,0,4,1,5,5,0,6,0,0,0,0,8,1,1,0,10,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Gateway-Ex2\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Gateway-Ex2\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,8,4,1,1,0,4,1,5,5,0,8,0,0,0,0,8,1,1,0,12,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\GovermentApp\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\GovermentApp\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,2,3,4,1,1,0,4,1,8,8,0,0,0,0,0,0,3,1,1,0,4,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\HealthcareApp\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\HealthcareApp\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,2,1,1,0,2,1,3,3,0,1,0,0,0,0,3,1,1,0,3,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\HomeSecurity\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\HomeSecurity\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,3,4,8,1,1,0,8,1,9,9,0,0,0,0,0,0,4,1,1,0,8,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Hostgroup\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Hostgroup\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,3,1,1,0,3,1,4,4,0,0,0,0,0,0,4,1,1,0,3,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Hybrid\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Hybrid\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,4,5,4,1,1,0,4,1,8,8,0,38,0,0,0,0,5,1,1,0,42,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\HypervisorLayer\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\HypervisorLayer\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,2,3,5,1,1,0,5,1,9,9,0,6,0,0,0,0,3,1,1,0,11,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\HypervisorLayerExample\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\HypervisorLayerExample\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,24,19,22,21,1,3,0,20,1,24,24,0,31,0,0,0,0,22,1,1,1,52,1,1,1,1,0,1,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\ImageFile\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\ImageFile\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,6,3,1,1,0,3,1,3,3,0,2,0,0,0,0,6,1,1,0,5,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\IoT\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\IoT\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,23,11,16,18,1,5,0,16,1,23,23,0,2,0,0,0,0,16,1,1,2,20,1,1,1,1,0,2,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\JBOD-Disk\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\JBOD-Disk\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,4,5,8,1,1,0,8,1,16,16,0,10,0,0,0,0,5,1,1,0,18,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\JBOF-Flash\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\JBOF-Flash\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,0,1,1,0,0,1,0,0,0,66,0,0,0,0,19,1,1,0,66,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Kubernetes Node (Server)\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Kubernetes Node (Server)\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,7,8,5,1,1,0,5,1,14,14,0,11,0,0,0,0,8,1,1,0,16,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Laptop\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Laptop\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,3,3,1,1,0,3,1,5,5,0,0,0,0,0,0,3,1,1,0,3,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Linux\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Linux\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,3,1,1,0,3,1,4,4,0,4,0,0,0,0,4,1,1,0,7,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\LinuxAppServer\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\LinuxAppServer\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,5,5,1,1,0,5,1,6,6,0,5,0,0,0,0,5,1,1,0,10,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\LoadBalancing\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\LoadBalancing\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,3,3,1,1,0,3,1,4,4,0,0,0,0,0,0,3,1,1,0,3,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\LoadBalancing-Blue\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\LoadBalancing-Blue\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,3,4,1,1,0,4,1,6,6,0,0,0,0,0,0,3,1,1,0,4,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Local Replica- Remote Replica\docProps\thumbnail.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Local Replica- Remote Replica\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,45,4,5,4,1,1,0,4,1,45,45,0,0,0,0,0,0,5,1,1,0,4,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\MachineLearning\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\MachineLearning\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,3,4,9,1,1,0,9,1,9,9,0,0,0,0,0,0,4,1,1,0,9,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Maintenance\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Maintenance\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,7,2,1,3,0,2,1,2,2,0,2,1,0,0,0,7,1,1,0,4,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\ManufacturingApp\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\ManufacturingApp\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,2,3,3,1,1,0,3,1,5,5,0,0,0,0,0,0,3,1,1,0,3,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\MediaProductionApp\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\MediaProductionApp\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,3,3,1,1,0,3,1,4,4,0,0,0,0,0,0,3,1,1,0,3,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\MemoryBlue\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\MemoryBlue\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,1,0,0,1,0,0,0,31,0,0,0,0,4,1,1,0,31,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Metadata\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Metadata\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2,13,26,24,1,13,0,23,1,48,48,0,12,5,1,1,1,26,1,1,0,36,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Microphone\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Microphone\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,3,4,8,1,1,0,8,1,8,8,0,0,0,0,0,0,4,1,1,0,8,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Microsoft\docProps\thumbnail.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Microsoft\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,5,1,1,0,2,1,7,4,5,0,0,3,3,3,3,1,1,0,5,1,1,1,1,2,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\MicrosoftAppServer\docProps\thumbnail.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\MicrosoftAppServer\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,4,7,7,1,3,0,4,1,9,6,5,1,1,3,3,3,7,1,1,0,8,1,1,1,1,2,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Mid-RangeStorage-H\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Mid-RangeStorage-H\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,0,1,0,0,0,9,0,0,0,0,3,1,1,0,9,1,1,1,1,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Mid-RangeStorage-V\docProps\thumbnail.emf,0,1,0,0,1,0,0,1,1,1,5,2,1,1,5,1,1,2,2,5,1,1,0,1,11,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
C:\dev\EMF\library\DataCore\DataCore_Software-Defined_Storage\Singular_Icons\Mid-RangeStorage-V\visio\media\image1.emf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,0,1,0,0,0,9,0,0,0,0,3,1,1,0,9,1,1,1,1,0,0,0,
